0,49331
1,69350
2,73602
3,61941
4,53133
5,45560
6,49426
7,49972
8,71105
9,62507
A,53441
B,42974
C,47321
D,66126
E,70280
F,64531
10,61011
11,62438
12,67367
13,68032
14,63058
15,52897
16,53267
17,42814
18,45834
19,47093
1A,49871
1B,46443
1C,43799
1D,37237
1E,47920
1F,44379
20,35932
21,54016
22,46241
23,48611
24,48625
25,44884
26,47364
27,53058
28,46612
29,51610
2A,41459
2B,31213
2C,27294
2D,39330
2E,44971
2F,21257
30,22752
31,25747
32,27821
33,27277
34,44110
35,38128
36,36450
37,37427
38,31781
39,47381
3A,43755
3B,42006
3C,37472
3D,34924
3E,34008
3F,43860
40,51299
41,45990
42,52263
43,48512
44,41777
45,34141
46,34598
47,31306
48,33157
49,27415
4A,32906
4B,31579
4C,29928
4D,33969
4E,32216
4F,32483
50,30466
51,36242
52,37343
53,37293
54,29709
55,41383
56,42330
57,39901
58,36312
59,40242
5A,38702
5B,38257
5C,37231
5D,34707
5E,32722
5F,29229
60,28008
61,29899
62,29894
63,29662
64,32884
65,32018
66,39663
67,39974
68,36302
69,39117
6A,37829
6B,33574
6C,36671
6D,39315
6E,34221
6F,36307
70,34036
71,38447
72,47019
73,39638
74,44852
75,43317
76,49386
77,41274
78,48272
79,44527
7A,45153
7B,39899
7C,42479
7D,43268
7E,26799
7F,24269
80,74889
81,72200
82,72660
83,59739
84,47843
85,40629
86,47030
87,49567
88,56568
89,54573
8A,37597
8B,38275
8C,41256
8D,44730
8E,44982
8F,48949
90,51961
91,60623
92,62541
93,71012
94,77121
95,78397
96,77066
97,74524
98,75305
99,80372
9A,78790
9B,72717
9C,73489
9D,75254
9E,74921
9F,77585
A0,76726
A1,67336
A2,58982
A3,71357
A4,55286
A5,73370
A6,54141
A7,53139
A8,59845
A9,46214
AA,40513
AB,35674
AC,37216
AD,46116
AE,44688
AF,57601
B0,42380
B1,35503
B2,40608
B3,36893
B4,39600
B5,38823
B6,41005
B7,39323
B8,42164
B9,57021
BA,49797
BB,47959
BC,49316
BD,51774
BE,40903
BF,43487
C0,43943
C1,50555
C2,44598
C3,53013
C4,41354
C5,44751
C6,49105
C7,46415
C8,42562
C9,39814
CA,39307
CB,44371
CC,87948
CD,89990
CE,90274
CF,99529
D0,95669
D1,86527
D2,95245
D3,80356
D4,88295
D5,73223
D6,73724
D7,79676
D8,77363
D9,73754
DA,83424
DB,80961
DC,87449
DD,84846
DE,80290
DF,74605
E0,81296
E1,79352
E2,74277
E3,65504
E4,61549
E5,61459
E6,59481
E7,59026
E8,74427
E9,67002
EA,69611
EB,90739
EC,94028
ED,84232
EE,92175
EF,94482
F0,97989
F1,90113
F2,92135
F3,80284
F4,63340
F5,56940
F6,62924
F7,61601
F8,63229
F9,62132
FA,60616
FB,61603
FC,65317
FD,67867
FE,61989
FF,61462
100,67712
101,58306
102,53645
103,52031
104,46501
105,38306
106,43102
107,51974
108,56206
109,50808
10A,51482
10B,45791
10C,47066
10D,48452
10E,35442
10F,46000
110,32338
111,31690
112,28810
